model,term,coef,std_err,p_value,ci_low,ci_high,nobs,rsquared,dep_mean,note,error,odds_ratio,pseudo_rsquared
m3_lpm_activity_year,C(cause_group)[T.开设赌场罪],0.37095609522823114,0.056815601037221185,6.615553602158895e-11,0.25959956343528107,0.4823126270211812,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.掩饰、隐瞒犯罪所得、犯罪所得收益罪],0.26596583439009014,0.045149312096409294,3.84316731467663e-09,0.17747480875436933,0.35445686002581095,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.民间借贷纠纷],-0.3127156133729455,0.030113138845471836,2.9111334940692066e-25,-0.3717362809715244,-0.25369494577436663,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.民间委托理财合同纠纷],-0.03519768770673515,0.04967616510433672,0.4786082607875566,-0.13256118220130053,0.062165806787830236,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.盗窃罪],0.4227100577124041,0.04933820879401913,1.0566371898966335e-17,0.3260089454144092,0.5194111700103989,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.组织、领导传销活动罪],0.07418827969276533,0.03685547679239769,0.044119753580580276,0.0019528725466140678,0.1464236868389166,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.网络服务合同纠纷],-0.4756649289279446,0.0378518242541909,3.226984160533225e-36,-0.5498531412152985,-0.40147671664059076,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.诈骗罪],0.27919463238395553,0.033382887693156484,6.093324597455948e-17,0.2137653748054234,0.34462388996248766,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.赌博罪],0.3673790944431638,0.09796793181404134,0.00017683924826907845,0.175365476447767,0.5593927124385606,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.走私、贩卖、运输、制造毒品罪],0.270712403525439,0.09912190636728742,0.006312222318533374,0.0764370369666042,0.46498777008427383,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(cause_group)[T.非法吸收公众存款罪],0.2029772112023984,0.04122399204462721,8.489517863892509e-07,0.12217967149596336,0.2837747509088334,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2011],0.4565276669692998,0.049988731528656134,6.686643099708714e-20,0.3585515535402919,0.5545037803983077,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2012],-0.2550515575729582,0.039885701524012225,1.6100910119379607e-10,-0.3332260960581365,-0.17687701908777992,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2013],-0.0511163008341013,0.10174725406914518,0.6153966827393158,-0.2505372543354723,0.14830465266726972,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2014],-0.07639423621925304,0.05266051003556937,0.14686535000873988,-0.17960693929647908,0.02681846685797301,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
m3_lpm_activity_year,C(year_group)[T.2015],-0.2091138869038352,0.04874483775930154,1.7869733383152792e-05,-0.30465201334431435,-0.11357576046335607,5710,0.27332847701754204,0.4740805604203152,LPM with activity group and year fixed effects.,,,
