model,term,coef,std_err,p_value,ci_low,ci_high,nobs,rsquared,dep_mean,note,error
m1_policy_baseline,C(cause_group)[T.债权转让合同纠纷],0.12114291561489175,0.1667704380033581,0.467590396100779,-0.20572113655766006,0.4480069677874436,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.假冒注册商标罪],-8.691078899430707e-16,1.3422366514983922e-16,9.476676941670666e-11,-1.1321814395097195e-15,-6.060343403764219e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.偷越国（边）境罪],2.4327121531261166e-16,1.0052002234210012e-16,0.015515089429107317,4.625559179693385e-17,4.402868388282895e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.储蓄存款合同纠纷],-0.2813522434776899,0.015387128520129592,1.0914569676639025e-74,-0.311510461202633,-0.2511940257527468,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.公司减资纠纷],1.1059668548250272e-15,1.4648858935901861e-16,4.357603157472712e-14,8.188544955352733e-16,1.393079214114781e-15,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.公司解散纠纷],-2.7419464671481896e-16,7.741475611294294e-17,0.0003972692331315108,-4.259247805681391e-16,-1.224645128614988e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.公安行政管理],-7.177715382974764e-17,6.837979448191197e-17,0.29386357276744746,-2.0579908828454581e-16,6.224478062505053e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.公益事业捐赠合同纠纷],-0.2526969837576652,0.01909676231541994,5.699737812995786e-40,-0.29012595011721,-0.21526801739812038,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.共有物分割纠纷],6.150969418753214e-17,1.6174648640516942e-16,0.7037341827521473,-2.555075937924974e-16,3.7852698216756165e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.共有纠纷],-0.27923152601267004,0.015223984391720114,3.856176325117088e-75,-0.3090699871216414,-0.2493930649036987,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.其他案由],-7.113037348681515e-17,6.2533400935235e-17,0.2553384785783285,-1.9369358715067907e-16,5.1432840177048785e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.其他行政行为],1.090093890084588e-16,8.325441229532071e-17,0.19041490794434957,-5.416626064441846e-17,2.7218503866133607e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.再保险合同纠纷],-0.3572062039530872,0.013902989918508784,1.408228026574522e-145,-0.3844555634707879,-0.32995684443538653,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.出售、购买、运输假币罪],-1.1746884187207508e-16,1.127913304590189e-16,0.2976572435465974,-3.385357873401077e-16,1.0359810359595757e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.分家析产纠纷],1.058226577079892e-16,9.933436636840622e-17,0.2867321902384904,-8.886912280119379e-17,3.005144382171722e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.分期付款买卖合同纠纷],-0.35912760345470723,0.01382548784740446,9.305453758031437e-149,-0.3862250617043162,-0.33203014520509827,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.制作、复制、出版、贩卖、传播淫秽物品牟利罪],3.3077634839884206e-16,1.1176195931526534e-16,0.0030798814044756965,1.117269332992912e-16,5.498257634983929e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.制作、贩卖、传播淫秽物品罪],1.1440643887921756e-16,8.554389257388672e-17,0.18109196353974477,-5.32565096629638e-17,2.820693874213989e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.劳务合同纠纷],-0.32044565052507823,0.028194662111686565,6.212754240392424e-30,-0.3757061728202599,-0.26518512822989654,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.劳动争议],-0.16644988573582437,0.06515363257969853,0.010627044803732793,-0.294148659053989,-0.038751112417659744,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.劳动合同纠纷],-0.15894668249359312,0.10813328068763489,0.14158489870526297,-0.37088401817151806,0.052990653184331854,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.占有物返还纠纷],3.7288123289651204e-16,2.772400899322013e-16,0.17863302509139223,-1.704993584412481e-16,9.162618242342721e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.危险驾驶罪],6.619155855590832e-17,1.0091191134390427e-16,0.511866559536772,-1.31592153289243e-16,2.639752704010596e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.发起人责任纠纷],-0.021881091461625785,0.2198024645725726,0.9207024716991757,-0.45268600573700923,0.4089238228137577,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.受贿罪],-6.578776377197675e-16,7.552828160910625e-17,3.029425544033672e-18,-8.059103494878147e-16,-5.098449259517203e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.合伙企业纠纷],-0.17790892423105978,0.12604876981928106,0.1581180749686557,-0.42495997337242997,0.06914212491031044,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.合伙协议纠纷],-0.1175361917197607,0.06388272053019627,0.0657866571410018,-0.2427440231933829,0.007671639753861495,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.合伙合同纠纷],0.19330299531566775,0.09130960098634817,0.03425931797109922,0.01433946593970234,0.3722665246916331,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.合作创作合同纠纷],-0.27803263188588595,0.015163014352357921,4.2522856330424793e-75,-0.30775159391357143,-0.2483136698582005,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.合同、准合同纠纷],0.6709073794797092,0.020752214594994055,2.699504677531566e-229,0.6302337862740744,0.711580972685344,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.合同、无因管理、不当得利],-0.2769259269223956,0.015651361980824598,4.7136742894628086e-70,-0.30760203271381126,-0.2462498211309799,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.合同纠纷],0.16845222387895323,0.019652093462141473,1.019515697235957e-17,0.1299348284723409,0.20696961928556556,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.合同诈骗罪],-2.33670101917905e-16,6.345499062880686e-17,0.0002309993039807549,-3.5803959818969307e-16,-1.0930060564611693e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.名誉权纠纷],0.7586953701010732,0.022646378543900152,4.531176130282169e-246,0.7143092837747683,0.8030814564273782,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.商品房销售合同纠纷],-0.3796139709821327,0.01673851658909223,7.209855402819406e-114,-0.4124208606513797,-0.3468070813128857,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.商品房预售合同纠纷],-0.3416501487211998,0.015514415093200782,1.793706866415104e-107,-0.372057843545078,-0.31124245389732164,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.商标权权属、侵权纠纷],2.3229302402663086e-16,6.248517488766675e-17,0.00020114810381858096,1.0982433167911742e-16,3.547617163741443e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.商标权权属纠纷],-5.593179175426506e-17,6.955218546911501e-17,0.4212987126778689,-1.9225157031978058e-16,8.038798681125045e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.因申请诉中财产保全损害责任纠纷],-7.192973095420705e-17,4.65625168141262e-17,0.12239488125356,-1.631905869394351e-16,1.9331125031021e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.因申请财产保全损害责任纠纷],1.085484741228404e-16,5.803391304107183e-17,0.061423884972640404,-5.1959053195897526e-18,2.2229285356527056e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.国有公司、企业、事业单位人员失职罪],-2.743467646026472e-16,7.127985904067908e-17,0.00011866495314748919,-4.1405272114547e-16,-1.3464080805982444e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.土地租赁合同纠纷],-0.3754427390921528,0.01566696267591024,6.606962897029045e-127,-0.40614942168407014,-0.3447360565002355,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.妨害信用卡管理罪],6.459695121119403e-17,1.8707200957863275e-17,0.0005542806574383122,2.7931511082228814e-17,1.0126239134015925e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.委托合同纠纷],0.16228318573365502,0.027370671596848004,3.0461739130076174e-09,0.10863765517115953,0.2159287162961505,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.委托理财合同纠纷],0.3358176616399812,0.040004386428296713,4.677974380647241e-17,0.2574105050168967,0.41422481826306573,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.娱乐服务合同纠纷],-0.2806047731569189,0.018813142965162497,2.6186674930921176e-50,-0.3174778558046405,-0.24373169050919732,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.婚约财产纠纷],0.3924604936164313,0.21819208555692723,0.07206731727708732,-0.03518813578682817,0.8201091230196909,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.定作合同纠纷],-0.36398351357723835,0.015570160669941106,7.326994007162557e-121,-0.39450046772382497,-0.33346655943065173,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.定金合同纠纷],0.12915570528028542,0.3511463624602283,0.7130137191784351,-0.5590785184440097,0.8173899290045805,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.容留他人吸毒罪],-1.6194866281920477e-16,5.467927705631048e-17,0.0030585400844274665,-2.691180765502606e-16,-5.4779249088148924e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.小额借款合同纠纷],-8.952683146606476e-17,3.084494864756185e-17,0.003702213766674163,-1.4998181992027344e-16,-2.907184301185608e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.帮助信息网络犯罪活动],-3.7980902634397703e-16,6.053535743159823e-17,3.515079184373142e-10,-4.984561467011687e-16,-2.6116190598678536e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.帮助信息网络犯罪活动罪],-4.6409285635394e-17,8.8338969044912e-17,0.5993366929779271,-2.195504833948202e-16,1.2673191212403224e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.广告合同纠纷],-0.12837337172904525,0.14567399274612208,0.3781893362643809,-0.41388915099559365,0.1571424075375031,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.建筑物和物件损害责任纠纷],-2.4053410025879665e-16,3.334393965254343e-17,5.444057903357465e-13,-3.0588702108045877e-16,-1.7518117943713453e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.建设工程合同纠纷],-0.32595445803539,0.021045812647155663,4.1905082017458136e-54,-0.3672034928491927,-0.2847054232215874,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.建设工程施工合同纠纷],0.3743786526147233,0.12175553954191712,0.0021061638166988673,0.13574218019432333,0.6130151250351232,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.开设赌场罪],4.203726390998021e-17,4.6890893227652247e-17,0.36999058323762835,-4.986719801913132e-17,1.3394172583909174e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.悬赏广告纠纷],0.5964740854392498,0.025357413355094675,2.391226731696773e-122,0.5467744685221693,0.6461737023563304,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.房屋买卖合同纠纷],-0.22963359958903112,0.06046586902511506,0.00014602185490116007,-0.34814452517217265,-0.11112267400588957,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.房屋拆迁安置补偿合同纠纷],0.7492254635076782,0.0179028284528793,0.0,0.7141365645186358,0.7843143624967205,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.房屋租赁合同纠纷],0.005357274788535427,0.11214226753157046,0.9618978496079902,-0.21443753071799815,0.225152080295069,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.所有权确认纠纷],-0.360028993151558,0.01381146049010947,8.54125169365961e-150,-0.3870989582860705,-0.3329590280170455,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.所有权纠纷],0.6384784504057545,0.01790894231501551,2.2433223289412222e-278,0.6033775684671187,0.6735793323443903,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.执行异议之诉],-0.028533147317250387,0.27619712293349397,0.9177191732070421,-0.5698695609004804,0.5128032662659795,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.执行程序中的异议之诉],1.0900133042373977e-16,1.6118454372801723e-17,1.3561425393239921e-11,7.740974036659624e-17,1.405929204808833e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.技术合同纠纷],-0.26487372172052914,0.015989251753623864,1.2326281424471991e-61,-0.2962120792973758,-0.23353536414368248,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.技术委托开发合同纠纷],-0.28329863275646455,0.015597362042905781,1.0089048308001545e-73,-0.313868900614392,-0.2527283648985371,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.技术服务合同纠纷],-0.2635122836376536,0.018086322893508474,4.3781470342717044e-48,-0.2989608251216925,-0.22806374215361475,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.抢劫罪],5.857085957314409e-17,2.9703121309230923e-30,0.0,5.857085957313827e-17,5.85708595731499e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.抢夺罪],-1.960497950428305e-16,4.1155121292127804e-30,0.0,-1.9604979504283856e-16,-1.9604979504282244e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.抵押合同纠纷],0.26153613031698564,0.3632357027197134,0.4715141060212438,-0.4503927649127504,0.9734650255467217,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.担保物权确认纠纷],-0.25894087960271567,0.017172161550048064,2.222511065766067e-51,-0.2925976977775134,-0.22528406142791796,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.拒不执行判决、裁定罪],7.394542273713035e-17,2.833398070115201e-30,0.0,7.394542273712479e-17,7.394542273713591e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.拒不支付劳动报酬罪],-6.78156791777347e-17,1.2914683376555929e-30,0.0,-6.781567917773723e-17,-6.781567917773218e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.持有、使用假币罪],-1.062501218620399e-16,4.5802944620991665e-30,0.0,-1.0625012186204887e-16,-1.0625012186203092e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.挪用公款罪],-1.7442084134764082e-16,2.65174479231647e-30,0.0,-1.7442084134764602e-16,-1.7442084134763562e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.挪用资金罪],-1.5394249232751935e-16,1.8891994130303803e-30,0.0,-1.5394249232752305e-16,-1.5394249232751565e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.损害公司债权人利益责任纠纷],-0.2966194260063308,0.03994285877739609,1.1185147847684045e-13,-0.37490599064959673,-0.21833286136306487,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.损害公司利益责任纠纷],-0.24951952241608918,0.018127847476836968,4.171503380602051e-43,-0.2850494505879249,-0.21398959424425343,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.排除妨害纠纷],0.7024256099290237,0.02380376735726566,2.206227161465582e-191,0.6557710832124128,0.7490801366456346,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.掩饰、隐瞒犯罪所得、犯罪所得收益],-4.6471609840878133e-17,1.491489861732903e-30,0.0,-4.6471609840881054e-17,-4.647160984087521e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.掩饰、隐瞒犯罪所得、犯罪所得收益罪],4.558850198823307e-16,1.424353215957187e-29,0.0,4.5588501988230275e-16,4.558850198823586e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.提供侵入、非法控制计算机信息系统程序、工具],-5.775222698913418e-17,1.3250946264220852e-30,0.0,-5.775222698913678e-17,-5.775222698913158e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.提供侵入、非法控制计算机信息系统程序、工具罪],-8.174790789326676e-17,2.016319829193291e-30,0.0,-8.174790789327072e-17,-8.174790789326281e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.提供劳务者受害责任纠纷],9.794604825472543e-17,5.270288040589421e-30,0.0,9.79460482547151e-17,9.794604825473576e-17,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.故意伤害罪],-8.056996356813108e-19,9.328231234654677e-31,0.0,-8.0569963568313905e-19,-8.056996356794825e-19,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.故意杀人罪],-1.1750196189358542e-16,1.2918589247954462e-30,0.0,-1.1750196189358796e-16,-1.1750196189358288e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.故意毁坏财物罪],1.6658009698003636e-16,4.383010658186355e-30,0.0,1.6658009698002778e-16,1.6658009698004493e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.教育培训合同纠纷],-0.33365114947932273,0.03733833256687851,4.0392180019866455e-19,-0.4068329365531836,-0.26046936240546187,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.文化行政管理],1.6199235570614373e-16,7.45532396057067e-31,0.0,1.6199235570614227e-16,1.6199235570614518e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.旅游合同纠纷],-0.2849596007771426,0.0158207973420372,1.5768361785018835e-72,-0.31596779377424256,-0.25395140778004266,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.服务合同纠纷],-0.14583506785680012,0.05148254660746587,0.004615539717984104,-0.24673900503983798,-0.044931130673762254,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.未分类],0.011628846809321438,0.1962066510874485,0.9527383603240481,-0.3729291228492943,0.39618681646793713,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.机动车交通事故责任纠纷],0.7373209397591888,0.016787184515703612,0.0,0.7044186627065813,0.7702232168117963,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.案外人执行异议之诉],-0.30238885728381654,0.0360231677970354,4.687245864619938e-17,-0.372992968775049,-0.23178474579258407,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
m1_policy_baseline,C(cause_group)[T.欺诈客户责任纠纷],-1.628868740402317e-16,2.3019378826348116e-30,0.0,-1.6288687404023622e-16,-1.628868740402272e-16,5058,0.13407354459329313,0.4211150652431791,"Civil main sample; 2021 post indicator, master amount, amount-quality flags, court level and cause controls.",
